start_time,end_time,open,close,low,high,h_open,h_close,h_low,h_high,finish
2023-06-01 11:36:00,2023-06-01 11:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:39:00,2023-06-01 11:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:42:00,2023-06-01 11:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:45:00,2023-06-01 11:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:48:00,2023-06-01 11:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:51:00,2023-06-01 11:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:54:00,2023-06-01 11:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 11:57:00,2023-06-01 11:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:00:00,2023-06-01 12:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:03:00,2023-06-01 12:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:06:00,2023-06-01 12:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:09:00,2023-06-01 12:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:12:00,2023-06-01 12:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:15:00,2023-06-01 12:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:18:00,2023-06-01 12:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:21:00,2023-06-01 12:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:24:00,2023-06-01 12:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:27:00,2023-06-01 12:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:30:00,2023-06-01 12:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:33:00,2023-06-01 12:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:36:00,2023-06-01 12:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:39:00,2023-06-01 12:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:42:00,2023-06-01 12:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:45:00,2023-06-01 12:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:48:00,2023-06-01 12:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:51:00,2023-06-01 12:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:54:00,2023-06-01 12:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 12:57:00,2023-06-01 12:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:00:00,2023-06-01 13:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:03:00,2023-06-01 13:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:06:00,2023-06-01 13:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:09:00,2023-06-01 13:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:12:00,2023-06-01 13:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:15:00,2023-06-01 13:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:18:00,2023-06-01 13:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:21:00,2023-06-01 13:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:24:00,2023-06-01 13:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:27:00,2023-06-01 13:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:30:00,2023-06-01 13:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:33:00,2023-06-01 13:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:36:00,2023-06-01 13:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:39:00,2023-06-01 13:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:42:00,2023-06-01 13:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:45:00,2023-06-01 13:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:48:00,2023-06-01 13:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:51:00,2023-06-01 13:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:54:00,2023-06-01 13:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 13:57:00,2023-06-01 13:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:00:00,2023-06-01 14:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:03:00,2023-06-01 14:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:06:00,2023-06-01 14:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:09:00,2023-06-01 14:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:12:00,2023-06-01 14:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:15:00,2023-06-01 14:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:18:00,2023-06-01 14:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:21:00,2023-06-01 14:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:24:00,2023-06-01 14:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:27:00,2023-06-01 14:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:30:00,2023-06-01 14:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:33:00,2023-06-01 14:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:36:00,2023-06-01 14:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:39:00,2023-06-01 14:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:42:00,2023-06-01 14:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:45:00,2023-06-01 14:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:48:00,2023-06-01 14:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:51:00,2023-06-01 14:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:54:00,2023-06-01 14:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 14:57:00,2023-06-01 14:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:00:00,2023-06-01 15:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:03:00,2023-06-01 15:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:06:00,2023-06-01 15:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:09:00,2023-06-01 15:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:12:00,2023-06-01 15:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:15:00,2023-06-01 15:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:18:00,2023-06-01 15:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:21:00,2023-06-01 15:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:24:00,2023-06-01 15:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:27:00,2023-06-01 15:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:30:00,2023-06-01 15:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:33:00,2023-06-01 15:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:36:00,2023-06-01 15:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:39:00,2023-06-01 15:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:42:00,2023-06-01 15:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:45:00,2023-06-01 15:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:48:00,2023-06-01 15:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:51:00,2023-06-01 15:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:54:00,2023-06-01 15:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 15:57:00,2023-06-01 15:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:00:00,2023-06-01 16:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:03:00,2023-06-01 16:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:06:00,2023-06-01 16:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:09:00,2023-06-01 16:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:12:00,2023-06-01 16:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:15:00,2023-06-01 16:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:18:00,2023-06-01 16:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:21:00,2023-06-01 16:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:24:00,2023-06-01 16:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:27:00,2023-06-01 16:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:30:00,2023-06-01 16:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:33:00,2023-06-01 16:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:36:00,2023-06-01 16:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:39:00,2023-06-01 16:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:42:00,2023-06-01 16:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:45:00,2023-06-01 16:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:48:00,2023-06-01 16:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:51:00,2023-06-01 16:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:54:00,2023-06-01 16:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 16:57:00,2023-06-01 16:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:00:00,2023-06-01 17:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:03:00,2023-06-01 17:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:06:00,2023-06-01 17:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:09:00,2023-06-01 17:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:12:00,2023-06-01 17:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:15:00,2023-06-01 17:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:18:00,2023-06-01 17:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:21:00,2023-06-01 17:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:24:00,2023-06-01 17:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:27:00,2023-06-01 17:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:30:00,2023-06-01 17:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:33:00,2023-06-01 17:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:36:00,2023-06-01 17:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:39:00,2023-06-01 17:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:42:00,2023-06-01 17:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:45:00,2023-06-01 17:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:48:00,2023-06-01 17:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:51:00,2023-06-01 17:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:54:00,2023-06-01 17:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 17:57:00,2023-06-01 17:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:00:00,2023-06-01 18:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:03:00,2023-06-01 18:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:06:00,2023-06-01 18:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:09:00,2023-06-01 18:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:12:00,2023-06-01 18:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:15:00,2023-06-01 18:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:18:00,2023-06-01 18:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:21:00,2023-06-01 18:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:24:00,2023-06-01 18:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:27:00,2023-06-01 18:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:30:00,2023-06-01 18:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:33:00,2023-06-01 18:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:36:00,2023-06-01 18:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:39:00,2023-06-01 18:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:42:00,2023-06-01 18:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:45:00,2023-06-01 18:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:48:00,2023-06-01 18:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:51:00,2023-06-01 18:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:54:00,2023-06-01 18:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 18:57:00,2023-06-01 18:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:00:00,2023-06-01 19:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:03:00,2023-06-01 19:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:06:00,2023-06-01 19:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:09:00,2023-06-01 19:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:12:00,2023-06-01 19:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:15:00,2023-06-01 19:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:18:00,2023-06-01 19:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:21:00,2023-06-01 19:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:24:00,2023-06-01 19:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:27:00,2023-06-01 19:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:30:00,2023-06-01 19:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:33:00,2023-06-01 19:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:36:00,2023-06-01 19:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:39:00,2023-06-01 19:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:42:00,2023-06-01 19:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:45:00,2023-06-01 19:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:48:00,2023-06-01 19:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:51:00,2023-06-01 19:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:54:00,2023-06-01 19:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 19:57:00,2023-06-01 19:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:00:00,2023-06-01 20:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:03:00,2023-06-01 20:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:06:00,2023-06-01 20:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:09:00,2023-06-01 20:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:12:00,2023-06-01 20:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:15:00,2023-06-01 20:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:18:00,2023-06-01 20:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:21:00,2023-06-01 20:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:24:00,2023-06-01 20:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:27:00,2023-06-01 20:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:30:00,2023-06-01 20:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:33:00,2023-06-01 20:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:36:00,2023-06-01 20:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:39:00,2023-06-01 20:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:42:00,2023-06-01 20:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:45:00,2023-06-01 20:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:48:00,2023-06-01 20:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:51:00,2023-06-01 20:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:54:00,2023-06-01 20:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 20:57:00,2023-06-01 20:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:00:00,2023-06-01 21:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:03:00,2023-06-01 21:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:06:00,2023-06-01 21:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:09:00,2023-06-01 21:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:12:00,2023-06-01 21:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:15:00,2023-06-01 21:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:18:00,2023-06-01 21:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:21:00,2023-06-01 21:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:24:00,2023-06-01 21:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:27:00,2023-06-01 21:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:30:00,2023-06-01 21:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:33:00,2023-06-01 21:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:36:00,2023-06-01 21:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:39:00,2023-06-01 21:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:42:00,2023-06-01 21:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:45:00,2023-06-01 21:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:48:00,2023-06-01 21:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:51:00,2023-06-01 21:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:54:00,2023-06-01 21:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 21:57:00,2023-06-01 21:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:00:00,2023-06-01 22:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:03:00,2023-06-01 22:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:06:00,2023-06-01 22:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:09:00,2023-06-01 22:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:12:00,2023-06-01 22:14:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:15:00,2023-06-01 22:17:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:18:00,2023-06-01 22:20:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:21:00,2023-06-01 22:23:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:24:00,2023-06-01 22:26:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:27:00,2023-06-01 22:29:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:30:00,2023-06-01 22:32:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:33:00,2023-06-01 22:35:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:36:00,2023-06-01 22:38:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:39:00,2023-06-01 22:41:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:42:00,2023-06-01 22:44:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:45:00,2023-06-01 22:47:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:48:00,2023-06-01 22:50:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:51:00,2023-06-01 22:53:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:54:00,2023-06-01 22:56:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 22:57:00,2023-06-01 22:59:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 23:00:00,2023-06-01 23:02:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 23:03:00,2023-06-01 23:05:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 23:06:00,2023-06-01 23:08:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
2023-06-01 23:09:00,2023-06-01 23:11:59,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,True
